?2015-12-03 15:40:00,150,28,11.77,12.4
?2015-12-03 15:45:00,194,28,13.761,14.5
?2015-12-03 15:50:00,177,28,16.494,17.3
?2015-12-03 15:55:00,133,28,11.066,11.7
?2015-12-03 16:00:00,131,28,13.409,14.1
?2015-12-03 16:05:00,110,27,11.287,11.9
?2015-12-03 16:10:00,81,26,8.372,9
?2015-12-03 16:15:00,62,25,6.592,7.1
?2015-12-03 16:20:00,53,24,5.493,6
?2015-12-03 16:25:00,40,23,3.617,4.1
?2015-12-03 16:30:00,42,23,3.813,4.2
?2015-12-03 16:35:00,41,23,2.807,3.2
?2015-12-03 16:40:00,32,22,1.988,2.3
?2015-12-03 16:45:00,27,22,1.439,1.8
?2015-12-03 16:50:00,20,22,0.833,1.1
?2015-12-03 16:55:00,14,22,0.323,0.7
?2015-12-03 17:00:00,10,22,0.053,0.4
?2015-12-03 17:05:00,5,21,0,0.1
?2015-12-03 17:10:00,1,21,0,0
?2015-12-03 17:15:00,0,21,0,0
?2015-12-03 17:20:00,0,21,0,0
?2015-12-03 17:25:00,0,20,0,0
?2015-12-03 17:30:00,0,20,0,0
?2015-12-03 17:35:00,0,20,0,0
?2015-12-03 17:40:00,0,20,0,0
?2015-12-03 17:45:00,0,20,0,0
?2015-12-03 17:50:00,0,20,0,0
?2015-12-03 17:55:00,0,20,0,0
?2015-12-03 18:00:00,0,20,0,0
?2015-12-03 18:05:00,0,20,0,0
?2015-12-03 18:10:00,0,19,0,0
?2015-12-03 18:15:00,0,19,0,0
?2015-12-03 18:20:00,0,19,0,0
?2015-12-03 18:25:00,0,19,0,0
?2015-12-03 18:30:00,0,19,0,0
?2015-12-03 18:35:00,0,19,0,0
?2015-12-03 18:40:00,0,19,0,0
?2015-12-03 18:45:00,0,19,0,0
?2015-12-03 18:50:00,0,19,0,0
?2015-12-03 18:55:00,0,19,0,0
?2015-12-03 19:00:00,0,19,0,0
?2015-12-03 19:05:00,0,19,0,0
?2015-12-03 19:10:00,0,19,0,0
?2015-12-03 19:15:00,0,19,0,0
?2015-12-03 19:20:00,0,19,0,0
?2015-12-03 19:25:00,0,19,0,0
?2015-12-03 19:30:00,0,19,0,0
?2015-12-04 05:00:00,0,17,0,0
?2015-12-04 05:05:00,0,17,0,0
?2015-12-04 05:10:00,0,17,0,0
?2015-12-04 05:15:00,0,17,0,0
?2015-12-04 05:20:00,0,17,0,0
?2015-12-04 05:25:00,0,17,0,0
?2015-12-04 05:30:00,0,17,0,0
?2015-12-04 05:35:00,0,17,0,0
?2015-12-04 05:40:00,0,17,0,0
?2015-12-04 05:45:00,0,17,0,0
?2015-12-04 05:50:00,0,17,0,0
?2015-12-04 05:55:00,0,17,0,0
?2015-12-04 06:00:00,0,17,0,0
?2015-12-04 06:05:00,0,17,0,0
?2015-12-04 06:10:00,0,17,0,0
?2015-12-04 06:15:00,0,17,0,0
?2015-12-04 06:20:00,0,17,0,0
?2015-12-04 06:25:00,0,17,0,0
?2015-12-04 06:30:00,2,17,0,0
?2015-12-04 06:35:00,3,17,0,0.1
?2015-12-04 06:40:00,9,17,0.008,0.2
?2015-12-04 06:45:00,19,18,0.719,1
?2015-12-04 06:50:00,24,18,1.342,1.6
?2015-12-04 06:55:00,24,18,1.54,1.8
?2015-12-04 07:00:00,33,18,2.355,2.7
?2015-12-04 07:05:00,41,19,3.63,4
?2015-12-04 07:10:00,46,19,3.519,3.9
?2015-12-04 07:15:00,51,19,3.865,4.3
?2015-12-04 07:20:00,65,19,5.332,5.8
?2015-12-04 07:25:00,81,19,7.041,7.6
?2015-12-04 07:30:00,99,20,9.264,9.8
?2015-12-04 07:35:00,153,22,16.791,17.6
?2015-12-04 07:40:00,175,24,19.242,20.1
?2015-12-04 07:45:00,185,25,20.141,21
?2015-12-04 07:50:00,216,28,23.495,24.5
?2015-12-04 07:55:00,228,29,24.784,25.8
?2015-12-04 08:00:00,223,29,24.024,25.1
?2015-12-04 08:05:00,228,30,24.326,25.4
?2015-12-04 08:10:00,198,30,19.071,19.9
?2015-12-04 08:15:00,213,28,21.137,22.1
?2015-12-04 08:20:00,187,28,17.906,18.7
